target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL1865,Homo sapiens,Bioorg. Med. Chem.,2015,15648290,IC50,LARGAZOLE,Histone deacetylase 6,CHEMBL3596006,BAO_0000357,6.78,Inhibition of recombinant full-length HDAC6 (unknown origin) using MAZ1600/MAZ1675 as substrate assessed as release of 7 amino-4-methylcoumarin measured every 5 mins by fluorescence assay
CHEMBL3192,Homo sapiens,Bioorg. Med. Chem.,2015,15648296,IC50,LARGAZOLE,Histone deacetylase 8,CHEMBL3596007,BAO_0000357,5.97,Inhibition of recombinant full-length HDAC8 (unknown origin) using MAZ1600/MAZ1675 as substrate assessed as release of 7 amino-4-methylcoumarin measured every 5 mins by fluorescence assay
CHEMBL3879801,None,Bioorg. Med. Chem.,2015,15648302,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL3594554,BAO_0000219,7.62,Cytotoxicity against human NMC-797 cells assessed as cell viability after 48 hrs by luminescence assay
CHEMBL3879801,None,Bioorg. Med. Chem.,2015,15648313,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL3594555,BAO_0000219,7.6,Cytotoxicity against human NMC-10326 cells assessed as cell viability after 48 hrs by luminescence assay
CHEMBL3879801,None,Bioorg. Med. Chem.,2015,15648327,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL3594554,BAO_0000219,7.62,Cytotoxicity against human NMC-797 cells assessed as cell viability after 48 hrs by luminescence assay
CHEMBL3879801,None,Bioorg. Med. Chem.,2015,15648338,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL3594555,BAO_0000219,7.61,Cytotoxicity against human NMC-10326 cells assessed as cell viability after 48 hrs by luminescence assay
CHEMBL1829,Homo sapiens,J. Med. Chem.,2015,15735142,IC50,LARGAZOLE,Histone deacetylase 3,CHEMBL3627130,BAO_0000357,6.07,Inhibition of recombinant human HDAC3 after 60 mins by fluorescence assay
CHEMBL325,Homo sapiens,J. Med. Chem.,2015,15735151,IC50,LARGAZOLE,Histone deacetylase 1,CHEMBL3627128,BAO_0000357,7.16,Inhibition of recombinant human HDAC1 after 60 mins by fluorescence assay
CHEMBL1937,Homo sapiens,J. Med. Chem.,2015,15735160,IC50,LARGAZOLE,Histone deacetylase 2,CHEMBL3627129,BAO_0000357,6.0,Inhibition of recombinant human HDAC2 after 60 mins by fluorescence assay
CHEMBL1865,Homo sapiens,J. Med. Chem.,2015,15735218,IC50,LARGAZOLE,Histone deacetylase 6,CHEMBL3627136,BAO_0000357,5.73,Inhibition of recombinant human HDAC6 after 60 mins by fluorescence assay
CHEMBL5103,Homo sapiens,J. Med. Chem.,2015,15735227,IC50,LARGAZOLE,Histone deacetylase 10,CHEMBL3627137,BAO_0000357,5.66,Inhibition of recombinant human HDAC10 after 60 mins by fluorescence assay
CHEMBL1865,Homo sapiens,J. Med. Chem.,2016,16494709,IC50,LARGAZOLE,Histone deacetylase 6,CHEMBL3771943,BAO_0000357,5.03,Inhibition of full length human recombinant KDAC6 using fluorophore-conjugated substrate measured as fluorigenic release of 7-amino-4-methylcoumarin by microtiter plate reader analysis
CHEMBL1829,Homo sapiens,J. Med. Chem.,2016,16494710,IC50,LARGAZOLE,Histone deacetylase 3,CHEMBL3771942,BAO_0000357,5.87,Inhibition of full length human recombinant KDAC3 using fluorophore-conjugated substrate measured as fluorigenic release of 7-amino-4-methylcoumarin by microtiter plate reader analysis
CHEMBL325,Homo sapiens,J. Med. Chem.,2016,16494711,IC50,LARGAZOLE,Histone deacetylase 1,CHEMBL3771941,BAO_0000357,5.63,Inhibition of full length human recombinant KDAC1 using fluorophore-conjugated substrate measured as fluorigenic release of 7-amino-4-methylcoumarin by microtiter plate reader analysis
CHEMBL3879801,None,J Nat Prod,2016,16763089,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL3862716,BAO_0000219,8.19,Cytotoxicity against human HCT116 cells assessed as reduction in cell viability measured after 48 hrs by ATPlite 1step luminescence assay
CHEMBL3879801,None,J Nat Prod,2016,16763091,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL3862717,BAO_0000219,7.75,Cytotoxicity against human HIF1alpha and HIF2alpha deficit HCT116 cells assessed as reduction in cell viability measured after 48 hrs by ATPlite 1step luminescence assay
CHEMBL3879801,None,J Nat Prod,2016,16763093,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL3862718,BAO_0000219,8.43,Cytotoxicity against oncogenic KRAS knockout human HCT116 cells expressing wild type KRAS assessed as reduction in cell viability measured after 48 hrs by ATPlite 1step luminescence assay
CHEMBL612545,None,Bioorg Med Chem,2017,18096990,IC50,LARGAZOLE,Unchecked,CHEMBL4021371,BAO_0000219,8.8,Cytotoxicity against human MDA-MB-231 cells assessed as reduction in cell viability after 48 hrs by MTT assay
CHEMBL612545,None,Bioorg Med Chem,2017,18096993,IC50,LARGAZOLE,Unchecked,CHEMBL4021370,BAO_0000219,7.7,Cytotoxicity against human HCT116 cells assessed as reduction in cell viability after 48 hrs by MTT assay
