target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL2366118,Homo sapiens,None,None,13202999,IC50,BRYOSTATIN,ES4,CHEMBL2363212,BAO_0000219,6.14,SANGER: Inhibition of human ES4 cell growth in a cell viability assay.
CHEMBL2366312,Homo sapiens,None,None,13203138,IC50,BRYOSTATIN,ES5,CHEMBL2363213,BAO_0000219,6.07,SANGER: Inhibition of human ES5 cell growth in a cell viability assay.
CHEMBL2366146,Homo sapiens,None,None,13203195,IC50,BRYOSTATIN,ES1,CHEMBL2363210,BAO_0000219,6.58,SANGER: Inhibition of human ES1 cell growth in a cell viability assay.
CHEMBL2366135,Homo sapiens,None,None,13203334,IC50,BRYOSTATIN,ES3,CHEMBL2363211,BAO_0000219,6.21,SANGER: Inhibition of human ES3 cell growth in a cell viability assay.
CHEMBL614281,Homo sapiens,None,None,13203445,IC50,BRYOSTATIN,Daudi,CHEMBL2363192,BAO_0000219,6.04,SANGER: Inhibition of human Daudi cell growth in a cell viability assay.
CHEMBL1075432,Homo sapiens,None,None,13203483,IC50,BRYOSTATIN,Detroit562,CHEMBL2363193,BAO_0000219,6.09,SANGER: Inhibition of human Detroit562 cell growth in a cell viability assay.
CHEMBL1075436,Homo sapiens,None,None,13203582,IC50,BRYOSTATIN,DoTc2-4510,CHEMBL2363194,BAO_0000219,6.64,SANGER: Inhibition of human DoTc2-4510 cell growth in a cell viability assay.
CHEMBL2366369,Homo sapiens,None,None,13203721,IC50,BRYOSTATIN,EB-3,CHEMBL2363195,BAO_0000219,6.02,SANGER: Inhibition of human EB-3 cell growth in a cell viability assay.
CHEMBL2366338,Homo sapiens,None,None,13203799,IC50,BRYOSTATIN,EB2,CHEMBL2363196,BAO_0000219,5.74,SANGER: Inhibition of human EB2 cell growth in a cell viability assay.
CHEMBL2366240,Homo sapiens,None,None,13203877,IC50,BRYOSTATIN,EC-GI-10,CHEMBL2363197,BAO_0000219,5.96,SANGER: Inhibition of human EC-GI-10 cell growth in a cell viability assay.
CHEMBL2366367,Homo sapiens,None,None,13204064,IC50,BRYOSTATIN,ECC4,CHEMBL2363200,BAO_0000219,6.14,SANGER: Inhibition of human ECC4 cell growth in a cell viability assay.
CHEMBL1075438,Homo sapiens,None,None,13204102,IC50,BRYOSTATIN,EFE-184,CHEMBL2363201,BAO_0000219,7.37,SANGER: Inhibition of human EFE-184 cell growth in a cell viability assay.
CHEMBL1075439,Homo sapiens,None,None,13204140,IC50,BRYOSTATIN,EFM-19,CHEMBL2363202,BAO_0000219,7.52,SANGER: Inhibition of human EFM-19 cell growth in a cell viability assay.
CHEMBL1075440,Homo sapiens,None,None,13204239,IC50,BRYOSTATIN,EFO-21,CHEMBL2363203,BAO_0000219,6.34,SANGER: Inhibition of human EFO-21 cell growth in a cell viability assay.
CHEMBL1075441,Homo sapiens,None,None,13204338,IC50,BRYOSTATIN,EFO-27,CHEMBL2363204,BAO_0000219,6.38,SANGER: Inhibition of human EFO-27 cell growth in a cell viability assay.
CHEMBL1075442,Homo sapiens,None,None,13204437,IC50,BRYOSTATIN,EGI-1,CHEMBL2363205,BAO_0000219,6.43,SANGER: Inhibition of human EGI-1 cell growth in a cell viability assay.
CHEMBL614516,Homo sapiens,None,None,13204558,IC50,BRYOSTATIN,A498,CHEMBL2363731,BAO_0000219,6.99,SANGER: Inhibition of human A498 cell growth in a cell viability assay.
CHEMBL614517,Homo sapiens,None,None,13204718,IC50,BRYOSTATIN,A673,CHEMBL2363733,BAO_0000219,6.0,SANGER: Inhibition of human A673 cell growth in a cell viability assay.
CHEMBL614530,Homo sapiens,None,None,13204752,IC50,BRYOSTATIN,BXPC-3,CHEMBL2363768,BAO_0000219,7.26,SANGER: Inhibition of human BxPC-3 cell growth in a cell viability assay.
CHEMBL2366313,Homo sapiens,None,None,13204851,IC50,BRYOSTATIN,C-33-A,CHEMBL2363769,BAO_0000219,6.49,SANGER: Inhibition of human C-33-A cell growth in a cell viability assay.
CHEMBL1075400,Homo sapiens,None,None,13204949,IC50,BRYOSTATIN,C-4-II,CHEMBL2363770,BAO_0000219,6.33,SANGER: Inhibition of human C-4-II cell growth in a cell viability assay.
CHEMBL1075428,Homo sapiens,None,None,13204980,IC50,BRYOSTATIN,COLO-741,CHEMBL2363138,BAO_0000219,6.8,SANGER: Inhibition of human COLO-741 cell growth in a cell viability assay.
CHEMBL1075429,Homo sapiens,None,None,13205079,IC50,BRYOSTATIN,COLO-792,CHEMBL2363139,BAO_0000219,7.06,SANGER: Inhibition of human COLO-792 cell growth in a cell viability assay.
CHEMBL2366199,Homo sapiens,None,None,13205332,IC50,BRYOSTATIN,DG-75,CHEMBL2363177,BAO_0000219,6.14,SANGER: Inhibition of human DG-75 cell growth in a cell viability assay.
CHEMBL2366264,Homo sapiens,None,None,13205410,IC50,BRYOSTATIN,DJM-1,CHEMBL2363178,BAO_0000219,6.36,SANGER: Inhibition of human DJM-1 cell growth in a cell viability assay.
CHEMBL614567,Homo sapiens,None,None,13205558,IC50,BRYOSTATIN,A704,CHEMBL2363734,BAO_0000219,6.5,SANGER: Inhibition of human A704 cell growth in a cell viability assay.
CHEMBL1075391,Homo sapiens,None,None,13205651,IC50,BRYOSTATIN,ABC-1,CHEMBL2363735,BAO_0000219,6.86,SANGER: Inhibition of human ABC-1 cell growth in a cell viability assay.
CHEMBL2366283,Homo sapiens,None,None,13205743,IC50,BRYOSTATIN,C2BBe1,CHEMBL2363771,BAO_0000219,5.78,SANGER: Inhibition of human C2BBe1 cell growth in a cell viability assay.
CHEMBL1075401,Homo sapiens,None,None,13205842,IC50,BRYOSTATIN,C32,CHEMBL2363772,BAO_0000219,6.38,SANGER: Inhibition of human C32 cell growth in a cell viability assay.
CHEMBL2366224,Homo sapiens,None,None,13205937,IC50,BRYOSTATIN,COLO-800,CHEMBL2363140,BAO_0000219,5.8,SANGER: Inhibition of human COLO-800 cell growth in a cell viability assay.
CHEMBL1075430,Homo sapiens,None,None,13206076,IC50,BRYOSTATIN,COLO-824,CHEMBL2363141,BAO_0000219,6.13,SANGER: Inhibition of human COLO-824 cell growth in a cell viability assay.
CHEMBL1075433,Homo sapiens,None,None,13206229,IC50,BRYOSTATIN,DK-MG,CHEMBL2363179,BAO_0000219,6.6,SANGER: Inhibition of human DK-MG cell growth in a cell viability assay.
CHEMBL614642,Homo sapiens,None,None,13206368,IC50,BRYOSTATIN,DMS-114,CHEMBL2363180,BAO_0000219,6.44,SANGER: Inhibition of human DMS-114 cell growth in a cell viability assay.
CHEMBL614519,Homo sapiens,None,None,13206467,IC50,BRYOSTATIN,ACHN,CHEMBL2363736,BAO_0000219,6.45,SANGER: Inhibition of human ACHN cell growth in a cell viability assay.
CHEMBL2366195,Homo sapiens,None,None,13206602,IC50,BRYOSTATIN,ACN,CHEMBL2363737,BAO_0000219,7.67,SANGER: Inhibition of human ACN cell growth in a cell viability assay.
CHEMBL1075402,Homo sapiens,None,None,13206658,IC50,BRYOSTATIN,C3A,CHEMBL2363773,BAO_0000219,7.64,SANGER: Inhibition of human C3A cell growth in a cell viability assay.
CHEMBL614533,Homo sapiens,None,None,13206797,IC50,BRYOSTATIN,C8166,CHEMBL2363774,BAO_0000219,6.69,SANGER: Inhibition of human C8166 cell growth in a cell viability assay.
CHEMBL2366275,Homo sapiens,None,None,13206936,IC50,BRYOSTATIN,COLO-829,CHEMBL2363142,BAO_0000219,7.49,SANGER: Inhibition of human COLO-829 cell growth in a cell viability assay.
CHEMBL1075431,Homo sapiens,None,None,13207032,IC50,BRYOSTATIN,COR-L105,CHEMBL2363143,BAO_0000219,6.88,SANGER: Inhibition of human COR-L105 cell growth in a cell viability assay.
CHEMBL613854,Homo sapiens,None,None,13207131,IC50,BRYOSTATIN,COR-L23,CHEMBL2363144,BAO_0000219,6.75,SANGER: Inhibition of human COR-L23 cell growth in a cell viability assay.
CHEMBL614286,Homo sapiens,None,None,13207214,IC50,BRYOSTATIN,DMS-79,CHEMBL2363184,BAO_0000219,6.08,SANGER: Inhibition of human DMS-79 cell growth in a cell viability assay.
CHEMBL2366181,Homo sapiens,None,None,13207319,IC50,BRYOSTATIN,DOHH-2,CHEMBL2363185,BAO_0000219,7.64,SANGER: Inhibition of human DOHH-2 cell growth in a cell viability assay.
CHEMBL613860,Homo sapiens,None,None,13207417,IC50,BRYOSTATIN,AGS,CHEMBL2363738,BAO_0000219,6.6,SANGER: Inhibition of human AGS cell growth in a cell viability assay.
CHEMBL2366294,Homo sapiens,None,None,13207553,IC50,BRYOSTATIN,ALL-PO,CHEMBL2363739,BAO_0000219,6.09,SANGER: Inhibition of human ALL-PO cell growth in a cell viability assay.
CHEMBL612566,Homo sapiens,None,None,13207642,IC50,BRYOSTATIN,CA46,CHEMBL2363775,BAO_0000219,5.7,SANGER: Inhibition of human CA46 cell growth in a cell viability assay.
CHEMBL614067,Homo sapiens,None,None,13207680,IC50,BRYOSTATIN,CAKI-1,CHEMBL2363776,BAO_0000219,6.33,SANGER: Inhibition of human CAKI-1 cell growth in a cell viability assay.
CHEMBL1075405,Homo sapiens,None,None,13207779,IC50,BRYOSTATIN,CAL-120,CHEMBL2363777,BAO_0000219,6.37,SANGER: Inhibition of human CAL-120 cell growth in a cell viability assay.
CHEMBL2366352,Homo sapiens,None,None,13207988,IC50,BRYOSTATIN,COR-L279,CHEMBL2363145,BAO_0000219,6.0,SANGER: Inhibition of human COR-L279 cell growth in a cell viability assay.
CHEMBL2366329,Homo sapiens,None,None,13208066,IC50,BRYOSTATIN,COR-L88,CHEMBL2363146,BAO_0000219,6.34,SANGER: Inhibition of human COR-L88 cell growth in a cell viability assay.
CHEMBL2366167,Homo sapiens,None,None,13208183,IC50,BRYOSTATIN,DMS-153,CHEMBL2363181,BAO_0000219,7.04,SANGER: Inhibition of human DMS-153 cell growth in a cell viability assay.
CHEMBL614034,Homo sapiens,None,None,13208221,IC50,BRYOSTATIN,DMS-273,CHEMBL2363182,BAO_0000219,7.22,SANGER: Inhibition of human DMS-273 cell growth in a cell viability assay.
CHEMBL1075434,Homo sapiens,None,None,13208320,IC50,BRYOSTATIN,DMS-53,CHEMBL2363183,BAO_0000219,7.02,SANGER: Inhibition of human DMS-53 cell growth in a cell viability assay.
CHEMBL2366192,Homo sapiens,None,None,13208398,IC50,BRYOSTATIN,AM-38,CHEMBL2363740,BAO_0000219,6.03,SANGER: Inhibition of human AM-38 cell growth in a cell viability assay.
CHEMBL1075392,Homo sapiens,None,None,13208497,IC50,BRYOSTATIN,AN3-CA,CHEMBL2363741,BAO_0000219,6.71,SANGER: Inhibition of human AN3-CA cell growth in a cell viability assay.
CHEMBL1075406,Homo sapiens,None,None,13208593,IC50,BRYOSTATIN,CAL-12T,CHEMBL2363778,BAO_0000219,7.04,SANGER: Inhibition of human CAL-12T cell growth in a cell viability assay.
CHEMBL1075407,Homo sapiens,None,None,13208731,IC50,BRYOSTATIN,CAL-148,CHEMBL2363779,BAO_0000219,6.07,SANGER: Inhibition of human CAL-148 cell growth in a cell viability assay.
CHEMBL1075408,Homo sapiens,None,None,13208769,IC50,BRYOSTATIN,CAL-27,CHEMBL2363780,BAO_0000219,6.66,SANGER: Inhibition of human CAL-27 cell growth in a cell viability assay.
CHEMBL2366076,Homo sapiens,None,None,13208867,IC50,BRYOSTATIN,CP50-MEL-B,CHEMBL2363147,BAO_0000219,7.09,SANGER: Inhibition of human CP50-MEL-B cell growth in a cell viability assay.
CHEMBL2366363,Homo sapiens,None,None,13209006,IC50,BRYOSTATIN,CP66-MEL,CHEMBL2363148,BAO_0000219,7.65,SANGER: Inhibition of human CP66-MEL cell growth in a cell viability assay.
CHEMBL612657,Homo sapiens,None,None,13209077,IC50,BRYOSTATIN,CWR22R,CHEMBL2363708,BAO_0000219,6.39,SANGER: Inhibition of human 22RV1 cell growth in a cell viability assay.
CHEMBL2366241,Homo sapiens,None,None,13209162,IC50,BRYOSTATIN,ARH-77,CHEMBL2363742,BAO_0000219,6.01,SANGER: Inhibition of human ARH-77 cell growth in a cell viability assay.
CHEMBL2366277,Homo sapiens,None,None,13209240,IC50,BRYOSTATIN,ATN-1,CHEMBL2363743,BAO_0000219,6.78,SANGER: Inhibition of human ATN-1 cell growth in a cell viability assay.
CHEMBL1075393,Homo sapiens,None,None,13209330,IC50,BRYOSTATIN,AU565,CHEMBL2363744,BAO_0000219,6.65,SANGER: Inhibition of human AU565 cell growth in a cell viability assay.
CHEMBL1075409,Homo sapiens,None,None,13209394,IC50,BRYOSTATIN,CAL-33,CHEMBL2363781,BAO_0000219,6.75,SANGER: Inhibition of human CAL-33 cell growth in a cell viability assay.
CHEMBL1075410,Homo sapiens,None,None,13209493,IC50,BRYOSTATIN,CAL-39,CHEMBL2363782,BAO_0000219,6.22,SANGER: Inhibition of human CAL-39 cell growth in a cell viability assay.
CHEMBL2366061,Homo sapiens,None,None,13209680,IC50,BRYOSTATIN,CPC-N,CHEMBL2363150,BAO_0000219,5.99,SANGER: Inhibition of human CPC-N cell growth in a cell viability assay.
CHEMBL2366344,Homo sapiens,None,None,13209766,IC50,BRYOSTATIN,CTB-1,CHEMBL2363152,BAO_0000219,6.22,SANGER: Inhibition of human CTB-1 cell growth in a cell viability assay.
CHEMBL1075382,Homo sapiens,None,None,13209894,IC50,BRYOSTATIN,23132-87,CHEMBL2363709,BAO_0000219,7.32,SANGER: Inhibition of human 23132-87 cell growth in a cell viability assay.
CHEMBL612565,Homo sapiens,None,None,13209973,IC50,BRYOSTATIN,5637,CHEMBL2363710,BAO_0000219,6.64,SANGER: Inhibition of human 5637 cell growth in a cell viability assay.
CHEMBL612588,Homo sapiens,None,None,13210152,IC50,BRYOSTATIN,ASPC1,CHEMBL2363745,BAO_0000219,6.92,SANGER: Inhibition of human AsPC-1 cell growth in a cell viability assay.
CHEMBL1075411,Homo sapiens,None,None,13210316,IC50,BRYOSTATIN,CAL-51,CHEMBL2363783,BAO_0000219,6.83,SANGER: Inhibition of human CAL-51 cell growth in a cell viability assay.
CHEMBL1075412,Homo sapiens,None,None,13210415,IC50,BRYOSTATIN,CAL-54,CHEMBL2363784,BAO_0000219,6.9,SANGER: Inhibition of human CAL-54 cell growth in a cell viability assay.
CHEMBL1075413,Homo sapiens,None,None,13210514,IC50,BRYOSTATIN,CAL-62,CHEMBL2363785,BAO_0000219,7.23,SANGER: Inhibition of human CAL-62 cell growth in a cell viability assay.
CHEMBL2366360,Homo sapiens,None,None,13210624,IC50,BRYOSTATIN,CTV-1,CHEMBL2363153,BAO_0000219,5.98,SANGER: Inhibition of human CTV-1 cell growth in a cell viability assay.
CHEMBL2366174,Homo sapiens,None,None,13210750,IC50,BRYOSTATIN,CW-2,CHEMBL2363154,BAO_0000219,5.86,SANGER: Inhibition of human CW-2 cell growth in a cell viability assay.
CHEMBL1075383,Homo sapiens,None,None,13210792,IC50,BRYOSTATIN,639-V,CHEMBL2363711,BAO_0000219,7.11,SANGER: Inhibition of human 639-V cell growth in a cell viability assay.
CHEMBL1075384,Homo sapiens,None,None,13210891,IC50,BRYOSTATIN,647-V,CHEMBL2363712,BAO_0000219,6.0,SANGER: Inhibition of human 647-V cell growth in a cell viability assay.
CHEMBL2366271,Homo sapiens,None,None,13211066,IC50,BRYOSTATIN,BB30-HNC,CHEMBL2363747,BAO_0000219,6.96,SANGER: Inhibition of human BB30-HNC cell growth in a cell viability assay.
CHEMBL2366295,Homo sapiens,None,None,13211205,IC50,BRYOSTATIN,BB49-HNC,CHEMBL2363748,BAO_0000219,7.27,SANGER: Inhibition of human BB49-HNC cell growth in a cell viability assay.
CHEMBL1075414,Homo sapiens,None,None,13211336,IC50,BRYOSTATIN,CAL-72,CHEMBL2363786,BAO_0000219,6.95,SANGER: Inhibition of human CAL-72 cell growth in a cell viability assay.
CHEMBL1075415,Homo sapiens,None,None,13211435,IC50,BRYOSTATIN,CAL-85-1,CHEMBL2363787,BAO_0000219,8.26,SANGER: Inhibition of human CAL-85-1 cell growth in a cell viability assay.
CHEMBL1075403,Homo sapiens,None,None,13211577,IC50,BRYOSTATIN,Ca-Ski,CHEMBL2363155,BAO_0000219,7.14,SANGER: Inhibition of human Ca-Ski cell growth in a cell viability assay.
CHEMBL1075404,Homo sapiens,None,None,13211667,IC50,BRYOSTATIN,Ca9-22,CHEMBL2363156,BAO_0000219,6.3,SANGER: Inhibition of human Ca9-22 cell growth in a cell viability assay.
CHEMBL2366253,Homo sapiens,None,None,13211751,IC50,BRYOSTATIN,697,CHEMBL2363713,BAO_0000219,7.54,SANGER: Inhibition of human 697 cell growth in a cell viability assay.
CHEMBL1075385,Homo sapiens,None,None,13211841,IC50,BRYOSTATIN,769-P,CHEMBL2363714,BAO_0000219,7.13,SANGER: Inhibition of human 769-P cell growth in a cell viability assay.
CHEMBL613102,Homo sapiens,None,None,13211940,IC50,BRYOSTATIN,786-0,CHEMBL2363715,BAO_0000219,7.58,SANGER: Inhibition of human 786-0 cell growth in a cell viability assay.
CHEMBL2366247,Homo sapiens,None,None,13212069,IC50,BRYOSTATIN,BB65-RCC,CHEMBL2363749,BAO_0000219,7.03,SANGER: Inhibition of human BB65-RCC cell growth in a cell viability assay.
CHEMBL614277,None,None,None,13212208,IC50,BRYOSTATIN,BC1 cell line,CHEMBL2363750,BAO_0000219,5.61,SANGER: Inhibition of human BC-1 cell growth in a cell viability assay.
CHEMBL1075416,Homo sapiens,None,None,13212256,IC50,BRYOSTATIN,CAMA-1,CHEMBL2363832,BAO_0000219,6.54,SANGER: Inhibition of human CAMA-1 cell growth in a cell viability assay.
CHEMBL614536,Homo sapiens,None,None,13212355,IC50,BRYOSTATIN,CAPAN-1,CHEMBL2363833,BAO_0000219,6.33,SANGER: Inhibition of human CAPAN-1 cell growth in a cell viability assay.
CHEMBL1075418,Homo sapiens,None,None,13212492,IC50,BRYOSTATIN,CaR-1,CHEMBL2363157,BAO_0000219,6.92,SANGER: Inhibition of human CaR-1 cell growth in a cell viability assay.
CHEMBL613505,Homo sapiens,None,None,13212591,IC50,BRYOSTATIN,Calu-1,CHEMBL2363158,BAO_0000219,6.07,SANGER: Inhibition of human Calu-1 cell growth in a cell viability assay.
CHEMBL614534,Homo sapiens,None,None,13212629,IC50,BRYOSTATIN,Calu-3,CHEMBL2363159,BAO_0000219,6.38,SANGER: Inhibition of human Calu-3 cell growth in a cell viability assay.
CHEMBL2366115,Homo sapiens,None,None,13212798,IC50,BRYOSTATIN,8-MG-BA,CHEMBL2363716,BAO_0000219,6.31,SANGER: Inhibition of human 8-MG-BA cell growth in a cell viability assay.
CHEMBL1075386,Homo sapiens,None,None,13212897,IC50,BRYOSTATIN,8305C,CHEMBL2363717,BAO_0000219,6.62,SANGER: Inhibition of human 8305C cell growth in a cell viability assay.
CHEMBL2366371,Homo sapiens,None,None,13213009,IC50,BRYOSTATIN,BC-3,CHEMBL2363751,BAO_0000219,5.88,SANGER: Inhibition of human BC-3 cell growth in a cell viability assay.
CHEMBL1075394,Homo sapiens,None,None,13213047,IC50,BRYOSTATIN,BCPAP,CHEMBL2363752,BAO_0000219,6.99,SANGER: Inhibition of human BCPAP cell growth in a cell viability assay.
CHEMBL2366303,Homo sapiens,None,None,13213186,IC50,BRYOSTATIN,BE-13,CHEMBL2363753,BAO_0000219,6.47,SANGER: Inhibition of human BE-13 cell growth in a cell viability assay.
CHEMBL2366100,Homo sapiens,None,None,13213216,IC50,BRYOSTATIN,CAS-1,CHEMBL2363834,BAO_0000219,7.21,SANGER: Inhibition of human CAS-1 cell growth in a cell viability assay.
CHEMBL1075419,Homo sapiens,None,None,13213315,IC50,BRYOSTATIN,CCF-STTG1,CHEMBL2363835,BAO_0000219,6.26,SANGER: Inhibition of human CCF-STTG1 cell growth in a cell viability assay.
CHEMBL382,Homo sapiens,None,None,13213393,IC50,BRYOSTATIN,CCRF-CEM,CHEMBL2363836,BAO_0000219,6.97,SANGER: Inhibition of human CCRF-CEM cell growth in a cell viability assay.
CHEMBL614535,Homo sapiens,None,None,13213493,IC50,BRYOSTATIN,Calu-6,CHEMBL2363160,BAO_0000219,6.58,SANGER: Inhibition of human Calu-6 cell growth in a cell viability assay.
CHEMBL614379,None,None,None,13213592,IC50,BRYOSTATIN,Caov-3 cell line,CHEMBL2363161,BAO_0000219,5.8,SANGER: Inhibition of human Caov-3 cell growth in a cell viability assay.
CHEMBL1075417,Homo sapiens,None,None,13213644,IC50,BRYOSTATIN,Capan-2,CHEMBL2363163,BAO_0000219,6.25,SANGER: Inhibition of human Capan-2 cell growth in a cell viability assay.
CHEMBL1075387,Homo sapiens,None,None,13213714,IC50,BRYOSTATIN,8505C,CHEMBL2363718,BAO_0000219,7.43,SANGER: Inhibition of human 8505C cell growth in a cell viability assay.
CHEMBL2366306,Homo sapiens,None,None,13213852,IC50,BRYOSTATIN,A101D,CHEMBL2363719,BAO_0000219,7.08,SANGER: Inhibition of human A101D cell growth in a cell viability assay.
CHEMBL1075395,Homo sapiens,None,None,13213995,IC50,BRYOSTATIN,BEN,CHEMBL2363754,BAO_0000219,6.75,SANGER: Inhibition of human BEN cell growth in a cell viability assay.
CHEMBL1075396,Homo sapiens,None,None,13214094,IC50,BRYOSTATIN,BFTC-905,CHEMBL2363755,BAO_0000219,6.39,SANGER: Inhibition of human BFTC-905 cell growth in a cell viability assay.
CHEMBL2366361,Homo sapiens,None,None,13214242,IC50,BRYOSTATIN,CESS,CHEMBL2363837,BAO_0000219,5.93,SANGER: Inhibition of human CESS cell growth in a cell viability assay.
CHEMBL2366300,Homo sapiens,None,None,13214381,IC50,BRYOSTATIN,CGTH-W-1,CHEMBL2363839,BAO_0000219,6.62,SANGER: Inhibition of human CGTH-W-1 cell growth in a cell viability assay.
CHEMBL1075421,Homo sapiens,None,None,13214465,IC50,BRYOSTATIN,ChaGo-K-1,CHEMBL2363164,BAO_0000219,6.55,SANGER: Inhibition of human ChaGo-K-1 cell growth in a cell viability assay.
CHEMBL614512,Homo sapiens,None,None,13214670,IC50,BRYOSTATIN,A 172,CHEMBL2363720,BAO_0000219,6.01,SANGER: Inhibition of human A172 cell growth in a cell viability assay.
CHEMBL614514,Homo sapiens,None,None,13214760,IC50,BRYOSTATIN,A204,CHEMBL2363721,BAO_0000219,6.65,SANGER: Inhibition of human A204 cell growth in a cell viability assay.
CHEMBL613503,Homo sapiens,None,None,13214859,IC50,BRYOSTATIN,A2058,CHEMBL2363722,BAO_0000219,7.02,SANGER: Inhibition of human A2058 cell growth in a cell viability assay.
CHEMBL1075397,Homo sapiens,None,None,13214911,IC50,BRYOSTATIN,BFTC-909,CHEMBL2363756,BAO_0000219,6.67,SANGER: Inhibition of human BFTC-909 cell growth in a cell viability assay.
CHEMBL1075398,Homo sapiens,None,None,13215010,IC50,BRYOSTATIN,BHT-101,CHEMBL2363757,BAO_0000219,6.5,SANGER: Inhibition of human BHT-101 cell growth in a cell viability assay.
CHEMBL1075422,Homo sapiens,None,None,13215199,IC50,BRYOSTATIN,CHL-1,CHEMBL2363840,BAO_0000219,6.93,SANGER: Inhibition of human CHL-1 cell growth in a cell viability assay.
CHEMBL2366137,Homo sapiens,None,None,13215338,IC50,BRYOSTATIN,CHP-126,CHEMBL2363841,BAO_0000219,6.2,SANGER: Inhibition of human CHP-126 cell growth in a cell viability assay.
CHEMBL2366183,Homo sapiens,None,None,13215440,IC50,BRYOSTATIN,D-263MG,CHEMBL2363166,BAO_0000219,7.36,SANGER: Inhibition of human D-263MG cell growth in a cell viability assay.
CHEMBL614476,None,None,None,13215579,IC50,BRYOSTATIN,D283 Med,CHEMBL2363167,BAO_0000219,5.98,SANGER: Inhibition of human D-283MED cell growth in a cell viability assay.
CHEMBL614255,None,None,None,13215713,IC50,BRYOSTATIN,A253 cell line,CHEMBL2363723,BAO_0000219,7.8,SANGER: Inhibition of human A253 cell growth in a cell viability assay.
CHEMBL614004,Homo sapiens,None,None,13215785,IC50,BRYOSTATIN,A2780,CHEMBL2363724,BAO_0000219,6.68,SANGER: Inhibition of human A2780 cell growth in a cell viability assay.
CHEMBL1075399,Homo sapiens,None,None,13215828,IC50,BRYOSTATIN,BHY,CHEMBL2363758,BAO_0000219,6.61,SANGER: Inhibition of human BHY cell growth in a cell viability assay.
CHEMBL2366173,Homo sapiens,None,None,13215967,IC50,BRYOSTATIN,BL-41,CHEMBL2363759,BAO_0000219,7.19,SANGER: Inhibition of human BL-41 cell growth in a cell viability assay.
CHEMBL2366317,Homo sapiens,None,None,13216045,IC50,BRYOSTATIN,BL-70,CHEMBL2363760,BAO_0000219,7.03,SANGER: Inhibition of human BL-70 cell growth in a cell viability assay.
CHEMBL1075423,Homo sapiens,None,None,13216119,IC50,BRYOSTATIN,CHP-212,CHEMBL2363843,BAO_0000219,7.32,SANGER: Inhibition of human CHP-212 cell growth in a cell viability assay.
CHEMBL2366177,Homo sapiens,None,None,13216258,IC50,BRYOSTATIN,CMK,CHEMBL2363844,BAO_0000219,6.33,SANGER: Inhibition of human CMK cell growth in a cell viability assay.
CHEMBL614561,Homo sapiens,None,None,13216296,IC50,BRYOSTATIN,COLO 205,CHEMBL2363845,BAO_0000219,6.79,SANGER: Inhibition of human COLO-205 cell growth in a cell viability assay.
CHEMBL2366161,Homo sapiens,None,None,13216520,IC50,BRYOSTATIN,D-392MG,CHEMBL2363169,BAO_0000219,6.01,SANGER: Inhibition of human D-392MG cell growth in a cell viability assay.
