target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL612545,None,None,None,7796085,IC50,SIROLIMUS,Unchecked,CHEMBL1909084,BAO_0000249,5.96,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine)
CHEMBL612545,None,None,None,7796086,Ki,SIROLIMUS,Unchecked,CHEMBL1909084,BAO_0000249,6.43,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine)
CHEMBL3622,Homo sapiens,None,None,7796151,IC50,SIROLIMUS,Cytochrome P450 2C19,CHEMBL1909134,BAO_0000219,5.4,"DRUGMATRIX: CYP450, 2C19 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)"
CHEMBL3397,Homo sapiens,None,None,7796153,IC50,SIROLIMUS,Cytochrome P450 2C9,CHEMBL1909135,BAO_0000219,5.7,"DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)"
CHEMBL340,Homo sapiens,None,None,7796159,IC50,SIROLIMUS,Cytochrome P450 3A4,CHEMBL1909138,BAO_0000219,5.7,"DRUGMATRIX: CYP450, 3A4 enzyme inhibition (substrate: 7-Benzyloxy-4-(trifluoromethyl)-coumarin)"
CHEMBL1697668,Homo sapiens,Naunyn Schmiedebergs Arch. Pharmacol.,2003,11000900,IC50,SIROLIMUS,Solute carrier organic anion transporter family member 1B1,CHEMBL2077073,BAO_0000219,5.96,TP_TRANSPORTER: inhibition of Phalloidin uptake (Phalloidin: 1 uM) in OATP-C-expressing HEK293 cells
CHEMBL4302,Homo sapiens,J. Pharmacol. Exp. Ther.,2002,11000903,IC50,SIROLIMUS,P-glycoprotein 1,CHEMBL2076148,BAO_0000219,5.9,TP_TRANSPORTER: inhibition of Rhodamine 123 transport (basal to apical) (R123: 15 uM) in HCT-8 cells
CHEMBL2052031,Homo sapiens,J. Med. Chem.,2013,12726904,Ki,SIROLIMUS,Peptidyl-prolyl cis-trans isomerase FKBP5,CHEMBL2351899,BAO_0000357,8.52,Binding affinity to human FKBP51 by competitive fluorescence polarization assay
CHEMBL2366079,Homo sapiens,None,None,13201924,IC50,SIROLIMUS,DSH1,CHEMBL2363187,BAO_0000219,6.34,SANGER: Inhibition of human DSH1 cell growth in a cell viability assay.
CHEMBL614281,Homo sapiens,None,None,13202233,IC50,SIROLIMUS,Daudi,CHEMBL2363192,BAO_0000219,9.36,SANGER: Inhibition of human Daudi cell growth in a cell viability assay.
CHEMBL2366246,Homo sapiens,None,None,13202399,IC50,SIROLIMUS,DU-4475,CHEMBL2363189,BAO_0000219,6.73,SANGER: Inhibition of human DU-4475 cell growth in a cell viability assay.
CHEMBL2366258,Homo sapiens,None,None,13202488,IC50,SIROLIMUS,EHEB,CHEMBL2363206,BAO_0000219,6.47,SANGER: Inhibition of human EHEB cell growth in a cell viability assay.
CHEMBL614487,Homo sapiens,None,None,13202557,IC50,SIROLIMUS,EKVX,CHEMBL2363207,BAO_0000219,6.17,SANGER: Inhibition of human EKVX cell growth in a cell viability assay.
CHEMBL2366281,Homo sapiens,None,None,13202695,IC50,SIROLIMUS,EM-2,CHEMBL2363208,BAO_0000219,7.41,SANGER: Inhibition of human EM-2 cell growth in a cell viability assay.
CHEMBL2366146,Homo sapiens,None,None,13202886,IC50,SIROLIMUS,ES1,CHEMBL2363210,BAO_0000219,5.54,SANGER: Inhibition of human ES1 cell growth in a cell viability assay.
CHEMBL2366312,Homo sapiens,None,None,13203066,IC50,SIROLIMUS,ES5,CHEMBL2363213,BAO_0000219,4.82,SANGER: Inhibition of human ES5 cell growth in a cell viability assay.
CHEMBL2366135,Homo sapiens,None,None,13203262,IC50,SIROLIMUS,ES3,CHEMBL2363211,BAO_0000219,4.82,SANGER: Inhibition of human ES3 cell growth in a cell viability assay.
CHEMBL2366118,Homo sapiens,None,None,13203401,IC50,SIROLIMUS,ES4,CHEMBL2363212,BAO_0000219,10.67,SANGER: Inhibition of human ES4 cell growth in a cell viability assay.
CHEMBL2366369,Homo sapiens,None,None,13203649,IC50,SIROLIMUS,EB-3,CHEMBL2363195,BAO_0000219,7.28,SANGER: Inhibition of human EB-3 cell growth in a cell viability assay.
CHEMBL2366240,Homo sapiens,None,None,13203805,IC50,SIROLIMUS,EC-GI-10,CHEMBL2363197,BAO_0000219,4.67,SANGER: Inhibition of human EC-GI-10 cell growth in a cell viability assay.
CHEMBL2366367,Homo sapiens,None,None,13203992,IC50,SIROLIMUS,ECC4,CHEMBL2363200,BAO_0000219,7.35,SANGER: Inhibition of human ECC4 cell growth in a cell viability assay.
CHEMBL2366283,Homo sapiens,None,None,13204955,IC50,SIROLIMUS,C2BBe1,CHEMBL2363771,BAO_0000219,6.78,SANGER: Inhibition of human C2BBe1 cell growth in a cell viability assay.
CHEMBL2366224,Homo sapiens,None,None,13205146,IC50,SIROLIMUS,COLO-800,CHEMBL2363140,BAO_0000219,6.63,SANGER: Inhibition of human COLO-800 cell growth in a cell viability assay.
CHEMBL2366199,Homo sapiens,None,None,13205260,IC50,SIROLIMUS,DG-75,CHEMBL2363177,BAO_0000219,5.93,SANGER: Inhibition of human DG-75 cell growth in a cell viability assay.
CHEMBL2366264,Homo sapiens,None,None,13205338,IC50,SIROLIMUS,DJM-1,CHEMBL2363178,BAO_0000219,5.58,SANGER: Inhibition of human DJM-1 cell growth in a cell viability assay.
CHEMBL614567,Homo sapiens,None,None,13205500,IC50,SIROLIMUS,A704,CHEMBL2363734,BAO_0000219,6.05,SANGER: Inhibition of human A704 cell growth in a cell viability assay.
CHEMBL1075430,Homo sapiens,None,None,13206004,IC50,SIROLIMUS,COLO-824,CHEMBL2363141,BAO_0000219,5.54,SANGER: Inhibition of human COLO-824 cell growth in a cell viability assay.
CHEMBL2366275,Homo sapiens,None,None,13206143,IC50,SIROLIMUS,COLO-829,CHEMBL2363142,BAO_0000219,5.07,SANGER: Inhibition of human COLO-829 cell growth in a cell viability assay.
CHEMBL614642,Homo sapiens,None,None,13206296,IC50,SIROLIMUS,DMS-114,CHEMBL2363180,BAO_0000219,6.82,SANGER: Inhibition of human DMS-114 cell growth in a cell viability assay.
CHEMBL2366195,Homo sapiens,None,None,13206530,IC50,SIROLIMUS,ACN,CHEMBL2363737,BAO_0000219,6.83,SANGER: Inhibition of human ACN cell growth in a cell viability assay.
CHEMBL614533,Homo sapiens,None,None,13206725,IC50,SIROLIMUS,C8166,CHEMBL2363774,BAO_0000219,5.18,SANGER: Inhibition of human C8166 cell growth in a cell viability assay.
CHEMBL612566,Homo sapiens,None,None,13206855,IC50,SIROLIMUS,CA46,CHEMBL2363775,BAO_0000219,5.05,SANGER: Inhibition of human CA46 cell growth in a cell viability assay.
CHEMBL614286,Homo sapiens,None,None,13207142,IC50,SIROLIMUS,DMS-79,CHEMBL2363184,BAO_0000219,5.86,SANGER: Inhibition of human DMS-79 cell growth in a cell viability assay.
CHEMBL2366181,Homo sapiens,None,None,13207247,IC50,SIROLIMUS,DOHH-2,CHEMBL2363185,BAO_0000219,8.47,SANGER: Inhibition of human DOHH-2 cell growth in a cell viability assay.
CHEMBL2366294,Homo sapiens,None,None,13207481,IC50,SIROLIMUS,ALL-PO,CHEMBL2363739,BAO_0000219,5.32,SANGER: Inhibition of human ALL-PO cell growth in a cell viability assay.
CHEMBL2366352,Homo sapiens,None,None,13207916,IC50,SIROLIMUS,COR-L279,CHEMBL2363145,BAO_0000219,7.06,SANGER: Inhibition of human COR-L279 cell growth in a cell viability assay.
CHEMBL2366329,Homo sapiens,None,None,13207994,IC50,SIROLIMUS,COR-L88,CHEMBL2363146,BAO_0000219,4.79,SANGER: Inhibition of human COR-L88 cell growth in a cell viability assay.
CHEMBL2366167,Homo sapiens,None,None,13208111,IC50,SIROLIMUS,DMS-153,CHEMBL2363181,BAO_0000219,5.51,SANGER: Inhibition of human DMS-153 cell growth in a cell viability assay.
CHEMBL2366192,Homo sapiens,None,None,13208326,IC50,SIROLIMUS,AM-38,CHEMBL2363740,BAO_0000219,5.88,SANGER: Inhibition of human AM-38 cell growth in a cell viability assay.
CHEMBL2366241,Homo sapiens,None,None,13208563,IC50,SIROLIMUS,ARH-77,CHEMBL2363742,BAO_0000219,7.28,SANGER: Inhibition of human ARH-77 cell growth in a cell viability assay.
CHEMBL1075407,Homo sapiens,None,None,13208659,IC50,SIROLIMUS,CAL-148,CHEMBL2363779,BAO_0000219,5.63,SANGER: Inhibition of human CAL-148 cell growth in a cell viability assay.
CHEMBL2366363,Homo sapiens,None,None,13208934,IC50,SIROLIMUS,CP66-MEL,CHEMBL2363148,BAO_0000219,5.42,SANGER: Inhibition of human CP66-MEL cell growth in a cell viability assay.
CHEMBL2366277,Homo sapiens,None,None,13209168,IC50,SIROLIMUS,ATN-1,CHEMBL2363743,BAO_0000219,5.9,SANGER: Inhibition of human ATN-1 cell growth in a cell viability assay.
CHEMBL2366095,Homo sapiens,None,None,13209582,IC50,SIROLIMUS,CP67-MEL,CHEMBL2363149,BAO_0000219,6.7,SANGER: Inhibition of human CP67-MEL cell growth in a cell viability assay.
CHEMBL2366061,Homo sapiens,None,None,13209608,IC50,SIROLIMUS,CPC-N,CHEMBL2363150,BAO_0000219,5.96,SANGER: Inhibition of human CPC-N cell growth in a cell viability assay.
CHEMBL2366344,Homo sapiens,None,None,13209694,IC50,SIROLIMUS,CTB-1,CHEMBL2363152,BAO_0000219,5.33,SANGER: Inhibition of human CTB-1 cell growth in a cell viability assay.
CHEMBL2366271,Homo sapiens,None,None,13210271,IC50,SIROLIMUS,BB30-HNC,CHEMBL2363747,BAO_0000219,6.41,SANGER: Inhibition of human BB30-HNC cell growth in a cell viability assay.
CHEMBL2366360,Homo sapiens,None,None,13210552,IC50,SIROLIMUS,CTV-1,CHEMBL2363153,BAO_0000219,6.13,SANGER: Inhibition of human CTV-1 cell growth in a cell viability assay.
CHEMBL2366174,Homo sapiens,None,None,13210678,IC50,SIROLIMUS,CW-2,CHEMBL2363154,BAO_0000219,5.23,SANGER: Inhibition of human CW-2 cell growth in a cell viability assay.
CHEMBL2366253,Homo sapiens,None,None,13210958,IC50,SIROLIMUS,697,CHEMBL2363713,BAO_0000219,8.2,SANGER: Inhibition of human 697 cell growth in a cell viability assay.
CHEMBL2366295,Homo sapiens,None,None,13211133,IC50,SIROLIMUS,BB49-HNC,CHEMBL2363748,BAO_0000219,5.76,SANGER: Inhibition of human BB49-HNC cell growth in a cell viability assay.
CHEMBL2366247,Homo sapiens,None,None,13211997,IC50,SIROLIMUS,BB65-RCC,CHEMBL2363749,BAO_0000219,6.92,SANGER: Inhibition of human BB65-RCC cell growth in a cell viability assay.
CHEMBL614277,None,None,None,13212136,IC50,SIROLIMUS,BC1 cell line,CHEMBL2363750,BAO_0000219,7.5,SANGER: Inhibition of human BC-1 cell growth in a cell viability assay.
CHEMBL2366371,Homo sapiens,None,None,13212214,IC50,SIROLIMUS,BC-3,CHEMBL2363751,BAO_0000219,7.0,SANGER: Inhibition of human BC-3 cell growth in a cell viability assay.
CHEMBL2366100,Homo sapiens,None,None,13212422,IC50,SIROLIMUS,CAS-1,CHEMBL2363834,BAO_0000219,5.5,SANGER: Inhibition of human CAS-1 cell growth in a cell viability assay.
CHEMBL614535,Homo sapiens,None,None,13212696,IC50,SIROLIMUS,Calu-6,CHEMBL2363160,BAO_0000219,5.21,SANGER: Inhibition of human Calu-6 cell growth in a cell viability assay.
CHEMBL2366115,Homo sapiens,None,None,13212726,IC50,SIROLIMUS,8-MG-BA,CHEMBL2363716,BAO_0000219,6.24,SANGER: Inhibition of human 8-MG-BA cell growth in a cell viability assay.
CHEMBL2366303,Homo sapiens,None,None,13213114,IC50,SIROLIMUS,BE-13,CHEMBL2363753,BAO_0000219,8.53,SANGER: Inhibition of human BE-13 cell growth in a cell viability assay.
CHEMBL382,Homo sapiens,None,None,13213321,IC50,SIROLIMUS,CCRF-CEM,CHEMBL2363836,BAO_0000219,8.31,SANGER: Inhibition of human CCRF-CEM cell growth in a cell viability assay.
CHEMBL2366306,Homo sapiens,None,None,13213780,IC50,SIROLIMUS,A101D,CHEMBL2363719,BAO_0000219,7.49,SANGER: Inhibition of human A101D cell growth in a cell viability assay.
CHEMBL2366361,Homo sapiens,None,None,13214170,IC50,SIROLIMUS,CESS,CHEMBL2363837,BAO_0000219,7.88,SANGER: Inhibition of human CESS cell growth in a cell viability assay.
CHEMBL2366300,Homo sapiens,None,None,13214309,IC50,SIROLIMUS,CGTH-W-1,CHEMBL2363839,BAO_0000219,6.02,SANGER: Inhibition of human CGTH-W-1 cell growth in a cell viability assay.
CHEMBL2366237,Homo sapiens,None,None,13214531,IC50,SIROLIMUS,D-247MG,CHEMBL2363165,BAO_0000219,5.15,SANGER: Inhibition of human D-247MG cell growth in a cell viability assay.
CHEMBL2366137,Homo sapiens,None,None,13215266,IC50,SIROLIMUS,CHP-126,CHEMBL2363841,BAO_0000219,5.42,SANGER: Inhibition of human CHP-126 cell growth in a cell viability assay.
CHEMBL2366183,Homo sapiens,None,None,13215368,IC50,SIROLIMUS,D-263MG,CHEMBL2363166,BAO_0000219,5.37,SANGER: Inhibition of human D-263MG cell growth in a cell viability assay.
CHEMBL614476,None,None,None,13215507,IC50,SIROLIMUS,D283 Med,CHEMBL2363167,BAO_0000219,5.38,SANGER: Inhibition of human D-283MED cell growth in a cell viability assay.
CHEMBL614255,None,None,None,13215641,IC50,SIROLIMUS,A253 cell line,CHEMBL2363723,BAO_0000219,5.4,SANGER: Inhibition of human A253 cell growth in a cell viability assay.
CHEMBL2366173,Homo sapiens,None,None,13215895,IC50,SIROLIMUS,BL-41,CHEMBL2363759,BAO_0000219,7.36,SANGER: Inhibition of human BL-41 cell growth in a cell viability assay.
CHEMBL2366317,Homo sapiens,None,None,13215973,IC50,SIROLIMUS,BL-70,CHEMBL2363760,BAO_0000219,7.55,SANGER: Inhibition of human BL-70 cell growth in a cell viability assay.
CHEMBL2366109,Homo sapiens,None,None,13216050,IC50,SIROLIMUS,BOKU,CHEMBL2363761,BAO_0000219,5.19,SANGER: Inhibition of human BOKU cell growth in a cell viability assay.
CHEMBL2366177,Homo sapiens,None,None,13216186,IC50,SIROLIMUS,CMK,CHEMBL2363844,BAO_0000219,7.08,SANGER: Inhibition of human CMK cell growth in a cell viability assay.
CHEMBL2366265,Homo sapiens,None,None,13216302,IC50,SIROLIMUS,COLO-320-HSR,CHEMBL2363846,BAO_0000219,5.35,SANGER: Inhibition of human COLO-320-HSR cell growth in a cell viability assay.
CHEMBL2366113,Homo sapiens,None,None,13216367,IC50,SIROLIMUS,D-336MG,CHEMBL2363168,BAO_0000219,5.08,SANGER: Inhibition of human D-336MG cell growth in a cell viability assay.
CHEMBL2366273,Homo sapiens,None,None,13216569,IC50,SIROLIMUS,A3-KAW,CHEMBL2363725,BAO_0000219,8.52,SANGER: Inhibition of human A3-KAW cell growth in a cell viability assay.
CHEMBL2366215,Homo sapiens,None,None,13217151,IC50,SIROLIMUS,COLO-668,CHEMBL2363847,BAO_0000219,5.55,SANGER: Inhibition of human COLO-668 cell growth in a cell viability assay.
CHEMBL2366343,Homo sapiens,None,None,13217371,IC50,SIROLIMUS,D-502MG,CHEMBL2363171,BAO_0000219,5.5,SANGER: Inhibition of human D-502MG cell growth in a cell viability assay.
CHEMBL2366355,Homo sapiens,None,None,13217515,IC50,SIROLIMUS,A388,CHEMBL2363727,BAO_0000219,7.35,SANGER: Inhibition of human A388 cell growth in a cell viability assay.
CHEMBL2366356,Homo sapiens,None,None,13217654,IC50,SIROLIMUS,A4-Fuk,CHEMBL2363728,BAO_0000219,7.88,SANGER: Inhibition of human A4-Fuk cell growth in a cell viability assay.
CHEMBL614529,Homo sapiens,None,None,13217749,IC50,SIROLIMUS,BT-474,CHEMBL2363764,BAO_0000219,6.19,SANGER: Inhibition of human BT-474 cell growth in a cell viability assay.
CHEMBL2366145,Homo sapiens,None,None,13217945,IC50,SIROLIMUS,BV-173,CHEMBL2363766,BAO_0000219,7.08,SANGER: Inhibition of human BV-173 cell growth in a cell viability assay.
CHEMBL2366331,Homo sapiens,None,None,13218387,IC50,SIROLIMUS,DB,CHEMBL2363174,BAO_0000219,5.89,SANGER: Inhibition of human DB cell growth in a cell viability assay.
CHEMBL614516,Homo sapiens,None,None,13218701,IC50,SIROLIMUS,A498,CHEMBL2363731,BAO_0000219,5.03,SANGER: Inhibition of human A498 cell growth in a cell viability assay.
CHEMBL2366230,Homo sapiens,None,None,13218791,IC50,SIROLIMUS,Becker,CHEMBL2363767,BAO_0000219,7.39,SANGER: Inhibition of human Becker cell growth in a cell viability assay.
CHEMBL2366176,Homo sapiens,None,None,13219025,IC50,SIROLIMUS,COLO-684,CHEMBL2363851,BAO_0000219,7.4,SANGER: Inhibition of human COLO-684 cell growth in a cell viability assay.
CHEMBL2366186,Homo sapiens,None,None,13219336,IC50,SIROLIMUS,DEL,CHEMBL2363176,BAO_0000219,7.75,SANGER: Inhibition of human DEL cell growth in a cell viability assay.
CHEMBL2366346,Homo sapiens,None,None,13219494,IC50,SIROLIMUS,NCI-H1838,CHEMBL2363492,BAO_0000219,5.05,SANGER: Inhibition of human NCI-H1838 cell growth in a cell viability assay.
CHEMBL2366276,Homo sapiens,None,None,13219630,IC50,SIROLIMUS,NCI-H187,CHEMBL2363493,BAO_0000219,6.33,SANGER: Inhibition of human NCI-H187 cell growth in a cell viability assay.
CHEMBL2366102,Homo sapiens,None,None,13219681,IC50,SIROLIMUS,NCI-H526,CHEMBL2363535,BAO_0000219,7.03,SANGER: Inhibition of human NCI-H526 cell growth in a cell viability assay.
CHEMBL2366339,Homo sapiens,None,None,13220078,IC50,SIROLIMUS,OMC-1,CHEMBL2363572,BAO_0000219,5.71,SANGER: Inhibition of human OMC-1 cell growth in a cell viability assay.
CHEMBL614882,Homo sapiens,None,None,13220279,IC50,SIROLIMUS,RPMI-8226,CHEMBL2363609,BAO_0000219,8.92,SANGER: Inhibition of human RPMI-8226 cell growth in a cell viability assay.
CHEMBL614916,Homo sapiens,None,None,13220466,IC50,SIROLIMUS,SK-MEL-1,CHEMBL2363644,BAO_0000219,5.28,SANGER: Inhibition of human SK-MEL-1 cell growth in a cell viability assay.
CHEMBL614917,Homo sapiens,None,None,13220596,IC50,SIROLIMUS,SK-MEL-2,CHEMBL2363645,BAO_0000219,5.31,SANGER: Inhibition of human SK-MEL-2 cell growth in a cell viability assay.
CHEMBL1075600,Homo sapiens,None,None,13220919,IC50,SIROLIMUS,TGW,CHEMBL2363800,BAO_0000219,5.79,SANGER: Inhibition of human TGW cell growth in a cell viability assay.
CHEMBL614245,Homo sapiens,None,None,13221021,IC50,SIROLIMUS,THP-1,CHEMBL2363801,BAO_0000219,5.0,SANGER: Inhibition of human THP-1 cell growth in a cell viability assay.
CHEMBL2366272,Homo sapiens,None,None,13221103,IC50,SIROLIMUS,GI-1,CHEMBL2363242,BAO_0000219,7.15,SANGER: Inhibition of human GI-1 cell growth in a cell viability assay.
CHEMBL2366074,Homo sapiens,None,None,13221242,IC50,SIROLIMUS,GI-ME-N,CHEMBL2363243,BAO_0000219,5.52,SANGER: Inhibition of human GI-ME-N cell growth in a cell viability assay.
CHEMBL383,Homo sapiens,None,None,13221419,IC50,SIROLIMUS,HL-60,CHEMBL2363278,BAO_0000219,5.9,SANGER: Inhibition of human HL-60 cell growth in a cell viability assay.
CHEMBL2366104,Homo sapiens,None,None,13221601,IC50,SIROLIMUS,IST-SL1,CHEMBL2363315,BAO_0000219,5.05,SANGER: Inhibition of human IST-SL1 cell growth in a cell viability assay.
CHEMBL2366101,Homo sapiens,None,None,13221740,IC50,SIROLIMUS,IST-SL2,CHEMBL2363316,BAO_0000219,6.68,SANGER: Inhibition of human IST-SL2 cell growth in a cell viability assay.
