target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL3879801,None,None,2009,16880767,IC50,None,NON-PROTEIN TARGET,CHEMBL3880884,BAO_0000219,7.52,Cytotoxicity against human DU4475 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880769,IC50,None,NON-PROTEIN TARGET,CHEMBL3880886,BAO_0000219,6.95,Cytotoxicity against human SK-MEL-2 cells expressing N-ras Q61R mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880771,IC50,None,NON-PROTEIN TARGET,CHEMBL3880887,BAO_0000219,7.72,Cytotoxicity against human SK-MEL-3 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880773,IC50,None,NON-PROTEIN TARGET,CHEMBL3880888,BAO_0000219,7.28,Cytotoxicity against human SK-MEL-24 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880775,IC50,None,NON-PROTEIN TARGET,CHEMBL3880889,BAO_0000219,6.68,Cytotoxicity against human SK-MEL-31 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880777,IC50,None,NON-PROTEIN TARGET,CHEMBL3880891,BAO_0000219,6.59,Cytotoxicity against human HCT116 cells expressing K-ras G13D mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880779,IC50,None,NON-PROTEIN TARGET,CHEMBL3880885,BAO_0000219,6.33,Cytotoxicity against human DLD1 cells expressing K-ras G13D mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880781,IC50,None,NON-PROTEIN TARGET,CHEMBL3880890,BAO_0000219,7.05,Cytotoxicity against human LoVo cells expressing K-ras G13D mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880783,IC50,None,NON-PROTEIN TARGET,CHEMBL3880892,BAO_0000219,6.68,Cytotoxicity against human SW620 cells expressing K-ras G12V mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880785,IC50,None,NON-PROTEIN TARGET,CHEMBL3880893,BAO_0000219,7.57,Cytotoxicity against human COLO205 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880787,IC50,None,NON-PROTEIN TARGET,CHEMBL3880894,BAO_0000219,7.19,Cytotoxicity against human HT-29 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880789,IC50,None,NON-PROTEIN TARGET,CHEMBL3880895,BAO_0000219,6.24,Cytotoxicity against human MIAPaCa2 cells expressing K-ras G12C mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880793,IC50,None,NON-PROTEIN TARGET,CHEMBL3880897,BAO_0000219,6.38,Cytotoxicity against human BxPC3 cells assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880794,IC50,None,NON-PROTEIN TARGET,CHEMBL3880898,BAO_0000219,5.24,Cytotoxicity against human MES-SA cells assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880796,IC50,None,NON-PROTEIN TARGET,CHEMBL3880899,BAO_0000219,6.04,Cytotoxicity against human MES-SA/Dx5-Rx1 cells assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880806,IC50,None,NON-PROTEIN TARGET,CHEMBL3880908,BAO_0000219,7.3,Antiproliferative activity against human HL60 cells after 96 hrs by MTT assay
CHEMBL3879801,None,None,2009,16880808,IC50,None,NON-PROTEIN TARGET,CHEMBL3880909,BAO_0000219,7.05,Antiproliferative activity against human THP1 cells after 96 hrs by MTT assay
CHEMBL3879801,None,None,2009,16880810,IC50,None,NON-PROTEIN TARGET,CHEMBL3880910,BAO_0000219,5.84,Antiproliferative activity against human K562 cells after 96 hrs by MTT assay
CHEMBL3879801,None,None,2009,16880812,IC50,None,NON-PROTEIN TARGET,CHEMBL3880911,BAO_0000219,6.0,Antiproliferative activity against human U266 cells after 96 hrs by MTT assay
CHEMBL3879801,None,None,2009,16880816,IC50,None,NON-PROTEIN TARGET,CHEMBL3880913,BAO_0000219,5.79,Antiproliferative activity against human RL cells after 96 hrs by MTT assay
CHEMBL3879801,None,None,2009,16880818,IC50,None,NON-PROTEIN TARGET,CHEMBL3880914,BAO_0000219,6.19,Antiproliferative activity against human NALM6 cells after 96 hrs by MTT assay
CHEMBL612545,None,None,2009,16880823,IC50,None,Unchecked,CHEMBL3880917,BAO_0000219,7.79,Potentiation of SN-38 induced cytotoxicity against human PANC1 cells assessed as SN-38 IC50 level at 1 uM after 96 hrs by CellTiter-Glo luminescence assay (Rvb = SN-38 IC50 alone = 82.5 nM)
