target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL3587,Homo sapiens,J. Med. Chem.,2012,12205218,IC50,None,Dual specificity mitogen-activated protein kinase kinase 1,CHEMBL2217250,BAO_0000357,8.22,Inhibition of MEK1
CHEMBL4040,Homo sapiens,J. Med. Chem.,2012,12205219,IC50,None,MAP kinase ERK2,CHEMBL2217249,BAO_0000357,7.1,Inhibition of Erk2
CHEMBL5776,Homo sapiens,Bioorg. Med. Chem. Lett.,2015,14991960,IC50,None,Mitogen-activated protein kinase kinase kinase 7,CHEMBL3374134,BAO_0000357,7.1,Inhibition of TAK1 (unknown origin) using unphosphorylated GST-tagged MAP2K7 substrate protein assessed as phosphorylation by ELISA
CHEMBL4040,Homo sapiens,Bioorg. Med. Chem. Lett.,2015,14991961,IC50,None,MAP kinase ERK2,CHEMBL3373546,BAO_0000357,5.17,Inhibition of ERK2 (unknown origin) using FITC-labeled substrate peptide assessed as phosphorylation
CHEMBL3587,Homo sapiens,Bioorg. Med. Chem. Lett.,2015,14991962,IC50,None,Dual specificity mitogen-activated protein kinase kinase 1,CHEMBL3373545,BAO_0000357,7.1,Inhibition of MAP2K1 (unknown origin) using unphosphorylated GST-tagged ERK2 substrate protein assessed as phosphorylation by ELISA
CHEMBL3530,Homo sapiens,Bioorg. Med. Chem. Lett.,2015,14991963,IC50,None,Dual specificity mitogen-activated protein kinase kinase 7,CHEMBL3373544,BAO_0000357,5.89,Inhibition of MAP2K7 (unknown origin) using unphosphorylated GST-tagged JNK1 substrate protein assessed as phosphorylation by ELISA
CHEMBL5776,Homo sapiens,Bioorg. Med. Chem.,2015,15750315,IC50,None,Mitogen-activated protein kinase kinase kinase 7,CHEMBL3632095,BAO_0000357,7.96,Inhibition of TAK1 (unknown origin)
CHEMBL5776,Homo sapiens,Bioorg. Med. Chem.,2015,15750316,IC50,None,Mitogen-activated protein kinase kinase kinase 7,CHEMBL3632094,BAO_0000219,8.09,Inhibition of TAK1 (unknown origin) expressed in sf9 cells assessed as 32P level incorporation into myelin basic protein incubated for 5 mins at 30 degC by immunoprecipitation method
CHEMBL5776,Homo sapiens,Bioorg. Med. Chem.,2016,16643265,IC50,None,Mitogen-activated protein kinase kinase kinase 7,CHEMBL3826554,BAO_0000357,8.05,Inhibition of full length TAK1 (unknown origin) fused with TAB1 using biotin-MKK6 as substrate by AlphaScreen assay
CHEMBL5776,Homo sapiens,Bioorg Med Chem,2017,16840451,IC50,None,Mitogen-activated protein kinase kinase kinase 7,CHEMBL3876688,BAO_0000019,8.25,Inhibition of full length recombinant human GST-tagged TAK1 expressed in baculovirus expression system after 1 hr by TR-FRET based LanthaScreen assay
CHEMBL3587,Homo sapiens,Bioorg Med Chem,2017,16840476,IC50,None,Dual specificity mitogen-activated protein kinase kinase 1,CHEMBL3876689,BAO_0000019,8.54,Inhibition of full length recombinant human His-tagged MEK1 expressed in baculovirus expression system after 1 hr by TR-FRET based LanthaScreen assay
CHEMBL4040,Homo sapiens,Bioorg Med Chem,2017,16840497,IC50,None,MAP kinase ERK2,CHEMBL3876690,BAO_0000019,6.13,Inhibition of full length recombinant human GST-tagged ERK2 expressed in Escherichia coli using Ser/Thr 03 as substrate after 1 hr by Z'-Lyte assay
CHEMBL6114,Homo sapiens,J Med Chem,2017,18113782,IC50,None,Phospholipase A-2-activating protein,CHEMBL4024851,BAO_0000357,7.96,Inhibition of TNFalpha-PLAP (unknown origin)
